step,method,type,flit,BFED,BFCD,constraints,literals,timeSelection,timeSimplification,timeTotal
407,Espresso,AND,2,0.0,-824.0,1317,2874,38,100,138
408,Espresso,AND,2,0.0,-822.0,1318,2876,44,103,147
409,Espresso,AND,2,0.0,-820.0,1319,2878,45,95,140
410,Espresso,AND,2,0.0,-818.0,1320,2880,62,135,197
411,Espresso,AND,2,0.0,-816.0,1321,2882,47,100,147
412,Espresso,AND,2,0.0,-814.0,1322,2884,31,100,131
413,Espresso,AND,2,0.0,-812.0,1323,2886,37,101,138
414,Espresso,AND,2,0.0,-810.0,1324,2888,100,100,200
415,Espresso,AND,2,0.0,-808.0,1325,2890,47,100,147
416,Espresso,AND,2,0.0,-806.0,1326,2892,32,116,148
417,Espresso,AND,2,0.0,-804.0,1327,2894,38,100,138
418,Espresso,AND,2,0.0,-802.0,1328,2896,47,100,147
419,Espresso,AND,2,0.0,-800.0,1329,2898,33,98,131
420,Espresso,AND,2,0.0,-798.0,1330,2900,23,100,123
421,Espresso,AND,2,0.0,-796.0,1331,2902,31,104,135
422,Espresso,AND,2,0.0,-794.0,1332,2904,22,115,137
423,Espresso,AND,2,0.0,-792.0,1333,2906,69,100,169
424,Espresso,AND,2,0.0,-790.0,1334,2908,32,145,177
425,Espresso,AND,2,0.0,-788.0,1335,2910,31,138,169
426,Espresso,AND,2,0.0,-786.0,1336,2912,31,115,146
427,Espresso,AND,2,0.0,-784.0,1337,2914,31,131,162
428,Espresso,AND,2,0.0,-782.0,1338,2916,36,110,146
429,Espresso,AND,2,0.0,-780.0,1339,2918,32,100,132
430,Espresso,AND,2,0.0,-778.0,1340,2920,31,116,147
431,Espresso,AND,2,0.0,-776.0,1341,2922,38,99,137
432,Espresso,AND,2,0.0,-774.0,1342,2924,47,108,155
433,Espresso,AND,2,0.0,-772.0,1343,2926,31,101,132
434,Espresso,AND,2,0.0,-770.0,1344,2928,38,100,138
435,Espresso,AND,2,0.0,-768.0,1345,2930,32,100,132
436,Espresso,AND,2,0.0,-766.0,1346,2932,54,100,154
437,Espresso,AND,2,0.0,-764.0,1347,2934,32,115,147
438,Espresso,AND,2,0.0,-762.0,1348,2936,31,115,146
439,Espresso,AND,2,0.0,-760.0,1349,2938,38,100,138
440,Espresso,AND,2,0.0,-758.0,1350,2940,32,116,148
441,Espresso,AND,2,0.0,-756.0,1351,2942,37,93,130
442,Espresso,AND,2,0.0,-754.0,1352,2944,32,100,132
443,Espresso,AND,2,0.0,-752.0,1353,2946,43,100,143
444,Espresso,AND,2,0.0,-750.0,1354,2948,32,100,132
445,Espresso,AND,2,0.0,-748.0,1355,2950,38,99,137
446,Espresso,AND,2,0.0,-746.0,1356,2952,85,100,185
447,Espresso,AND,2,0.0,-744.0,1357,2954,44,94,138
448,Espresso,AND,2,0.0,-742.0,1358,2956,31,101,132
449,Espresso,AND,2,0.0,-740.0,1359,2958,31,100,131
450,Espresso,AND,2,0.0,-738.0,1360,2960,38,100,138
451,Espresso,AND,2,0.0,-736.0,1361,2962,47,100,147
452,Espresso,AND,2,0.0,-734.0,1362,2964,38,100,138
453,Espresso,AND,2,0.0,-732.0,1363,2966,47,100,147
454,Espresso,AND,2,0.0,-730.0,1364,2968,47,102,149
455,Espresso,AND,2,0.0,-728.0,1365,2970,38,99,137
456,Espresso,AND,2,0.0,-726.0,1366,2972,31,122,153
457,Espresso,AND,2,0.0,-724.0,1367,2974,47,151,198
458,Espresso,AND,2,0.0,-722.0,1368,2976,31,138,169
459,Espresso,AND,2,0.0,-720.0,1369,2978,52,101,153
460,Espresso,AND,2,0.0,-718.0,1370,2980,31,101,132
461,Espresso,AND,2,0.0,-716.0,1371,2982,37,102,139
462,Espresso,AND,2,0.0,-714.0,1372,2984,22,116,138
463,Espresso,AND,2,0.0,-712.0,1373,2986,31,154,185
464,Espresso,AND,2,0.0,-710.0,1374,2988,40,147,187
465,Espresso,AND,2,0.0,-708.0,1375,2990,38,100,138
466,Espresso,AND,2,0.0,-706.0,1376,2992,31,100,131
467,Espresso,AND,2,0.0,-704.0,1377,2994,31,101,132
468,Espresso,AND,2,0.0,-702.0,1378,2996,37,101,138
469,Espresso,AND,2,0.0,-700.0,1379,2998,31,116,147
470,Espresso,AND,2,0.0,-698.0,1380,3000,32,115,147
471,Espresso,AND,2,0.0,-696.0,1381,3002,36,116,152
472,Espresso,AND,2,0.0,-694.0,1382,3004,51,102,153
473,Espresso,AND,2,0.0,-692.0,1383,3006,47,100,147
474,Espresso,AND,2,0.0,-690.0,1384,3008,37,100,137
475,Espresso,AND,2,0.0,-688.0,1385,3010,32,115,148
476,Espresso,AND,2,0.0,-686.0,1386,3012,38,97,135
477,Espresso,AND,2,0.0,-684.0,1387,3014,37,101,138
478,Espresso,AND,2,0.0,-682.0,1388,3016,31,100,131
479,Espresso,AND,2,0.0,-680.0,1389,3018,31,101,132
480,Espresso,AND,2,0.0,-678.0,1390,3020,32,122,154
481,Espresso,AND,2,0.0,-676.0,1391,3022,97,102,199
482,Espresso,AND,2,0.0,-674.0,1392,3024,47,100,147
483,Espresso,AND,2,0.0,-672.0,1393,3026,37,101,138
484,Espresso,AND,2,0.0,-670.0,1394,3028,85,147,232
485,Espresso,AND,2,0.0,-668.0,1395,3030,85,100,185
486,Espresso,AND,2,0.0,-666.0,1396,3032,116,137,253
487,Espresso,AND,2,0.0,-664.0,1397,3034,101,153,254
488,Espresso,AND,2,0.0,-662.0,1398,3036,100,100,200
489,Espresso,AND,2,0.0,-660.0,1399,3038,85,116,201
490,Espresso,AND,2,0.0,-658.0,1400,3040,84,100,184
491,Espresso,AND,2,0.0,-656.0,1401,3042,85,147,232
492,Espresso,AND,2,0.0,-654.0,1402,3044,100,100,200
493,Espresso,AND,11,0.0,-643.0,1403,3055,263,100,363
494,Espresso,AND,2,0.0,-641.0,1404,3057,65,100,165
495,Espresso,AND,2,0.0,-639.0,1405,3059,47,100,147
496,Espresso,AND,2,0.0,-637.0,1406,3061,53,101,154
497,Espresso,AND,2,0.0,-635.0,1407,3063,53,163,216
498,Espresso,AND,2,0.0,-633.0,1408,3065,53,100,153
499,Espresso,AND,2,0.0,-631.0,1409,3067,47,118,165
500,Espresso,AND,2,0.0,-629.0,1410,3069,47,100,147
501,Espresso,AND,2,0.0,-627.0,1411,3071,47,116,163
502,Espresso,AND,2,0.0,-625.0,1412,3073,33,100,133
503,Espresso,AND,2,0.0,-623.0,1413,3075,47,100,147
504,Espresso,AND,2,0.0,-621.0,1414,3077,53,100,153
505,Espresso,AND,2,0.0,-619.0,1415,3079,47,138,185
506,Espresso,AND,2,0.0,-617.0,1416,3081,47,100,147
507,Espresso,AND,2,0.0,-615.0,1417,3083,47,100,147
508,Espresso,AND,2,0.0,-613.0,1418,3085,38,100,138
509,Espresso,AND,2,0.0,-611.0,1419,3087,36,111,147
510,Espresso,AND,2,0.0,-609.0,1420,3089,54,100,154
511,Espresso,AND,2,0.0,-607.0,1421,3091,49,101,150
512,Espresso,AND,2,0.0,-605.0,1422,3093,63,100,163
513,Espresso,AND,2,0.0,-603.0,1423,3095,50,113,163
514,Espresso,AND,2,0.0,-601.0,1424,3097,53,100,153
515,Espresso,AND,2,0.0,-599.0,1425,3099,53,101,154
516,Espresso,AND,2,0.0,-597.0,1426,3101,50,104,154
517,Espresso,AND,2,0.0,-595.0,1427,3103,46,130,176
518,Espresso,AND,2,0.0,-593.0,1428,3105,52,101,153
519,Espresso,AND,2,0.0,-591.0,1429,3107,63,99,162
520,Espresso,AND,2,0.0,-589.0,1430,3109,47,101,148
521,Espresso,AND,2,0.0,-587.0,1431,3111,37,101,138
522,Espresso,AND,2,0.0,-585.0,1432,3113,31,116,147
523,Espresso,AND,2,0.0,-583.0,1433,3115,62,100,162
524,Espresso,AND,2,0.0,-581.0,1434,3117,46,100,146
525,Espresso,AND,2,0.0,-579.0,1435,3119,35,100,135
526,Espresso,AND,2,0.0,-577.0,1436,3121,53,100,153
527,Espresso,AND,2,0.0,-575.0,1437,3123,47,100,147
528,Espresso,AND,2,0.0,-573.0,1438,3125,47,100,147
529,Espresso,AND,2,0.0,-571.0,1439,3127,47,122,169
530,Espresso,AND,2,0.0,-569.0,1440,3129,47,100,147
531,Espresso,AND,2,0.0,-567.0,1441,3131,54,100,154
532,Espresso,AND,2,0.0,-565.0,1442,3133,45,102,147
533,Espresso,AND,2,0.0,-563.0,1443,3135,31,216,247
534,Espresso,AND,2,0.0,-561.0,1444,3137,34,100,134
535,Espresso,AND,2,0.0,-559.0,1445,3139,53,100,153
536,Espresso,AND,2,0.0,-557.0,1446,3141,31,116,148
537,Espresso,AND,2,0.0,-555.0,1447,3143,63,115,178
538,Espresso,AND,2,0.0,-553.0,1448,3145,47,115,162
539,Espresso,AND,2,0.0,-551.0,1449,3147,42,100,142
540,Espresso,AND,2,0.0,-549.0,1450,3149,53,116,169
541,Espresso,AND,2,0.0,-547.0,1451,3151,53,100,153
542,Espresso,AND,2,0.0,-545.0,1452,3153,47,100,147
543,Espresso,AND,2,0.0,-543.0,1453,3155,37,100,137
544,Espresso,AND,2,0.0,-541.0,1454,3157,53,100,153
545,Espresso,AND,3,0.0,-538.0,1455,3160,84,100,184
546,Espresso,AND,2,0.0,-536.0,1456,3162,100,100,200
547,Espresso,AND,4,0.0,-532.0,1457,3166,73,100,173
548,Espresso,AND,2,0.0,-530.0,1458,3168,53,100,153
549,Espresso,AND,3,0.0,-527.0,1459,3171,52,163,215
550,Espresso,AND,2,0.0,-525.0,1460,3173,62,100,162
551,Espresso,AND,4,0.0,-521.0,1461,3177,82,99,181
552,Espresso,AND,4,0.0,-517.0,1462,3181,100,123,223
553,Espresso,AND,2,0.0,-515.0,1463,3183,32,110,142
554,Espresso,AND,2,0.0,-513.0,1464,3185,84,116,200
555,Espresso,AND,2,0.0,-511.0,1465,3187,69,100,169
556,Espresso,AND,3,0.0,-508.0,1466,3190,53,116,169
557,Espresso,AND,3,0.0,-505.0,1467,3193,162,101,263
558,Espresso,AND,2,0.0,-503.0,1468,3195,31,100,131
559,Espresso,AND,2,0.0,-501.0,1469,3197,29,101,130
560,Espresso,AND,2,0.0,-499.0,1470,3199,47,99,146
561,Espresso,AND,2,0.0,-497.0,1471,3201,48,130,178
562,Espresso,AND,2,0.0,-495.0,1472,3203,62,101,163
563,Espresso,AND,2,0.0,-493.0,1473,3205,53,100,153
564,Espresso,AND,2,0.0,-491.0,1474,3207,38,100,138
565,Espresso,AND,3,0.0,-488.0,1475,3210,47,100,147
566,Espresso,AND,2,0.0,-486.0,1476,3212,95,101,196
567,Espresso,AND,2,0.0,-484.0,1477,3214,47,131,178
568,Espresso,AND,2,0.0,-482.0,1478,3216,54,99,153
569,Espresso,AND,2,0.0,-480.0,1479,3218,85,99,184
570,Espresso,AND,2,0.0,-478.0,1480,3220,39,100,139
571,Espresso,AND,2,0.0,-476.0,1481,3222,32,115,147
572,Espresso,AND,2,0.0,-474.0,1482,3224,33,116,149
573,Espresso,AND,2,0.0,-472.0,1483,3226,65,104,169
574,Espresso,AND,2,0.0,-470.0,1484,3228,100,132,232
575,Espresso,AND,2,0.0,-468.0,1485,3230,69,115,184
576,Espresso,AND,2,0.0,-466.0,1486,3232,37,147,184
577,Espresso,AND,2,0.0,-464.0,1487,3234,38,132,170
578,Espresso,AND,2,0.0,-462.0,1488,3236,53,131,184
579,Espresso,AND,20,0.0,-442.0,1489,3256,227,153,380
580,Espresso,AND,2,0.0,-440.0,1490,3258,53,101,154
581,Espresso,AND,2,0.0,-438.0,1491,3260,115,101,216
582,Espresso,AND,2,0.0,-436.0,1492,3262,53,100,153
583,Espresso,AND,2,0.0,-434.0,1493,3264,46,100,146
584,Espresso,AND,2,0.0,-432.0,1494,3266,138,100,238
585,Espresso,AND,2,0.0,-430.0,1495,3268,47,99,146
586,Espresso,AND,2,0.0,-428.0,1496,3270,34,100,134
587,Espresso,AND,3,0.0,-425.0,1497,3273,54,100,154
588,Espresso,AND,2,0.0,-423.0,1498,3275,47,100,147
589,Espresso,AND,2,0.0,-421.0,1499,3277,38,100,138
590,Espresso,AND,2,0.0,-419.0,1500,3279,34,100,134
591,Espresso,AND,2,0.0,-417.0,1501,3281,32,99,131
592,Espresso,AND,2,0.0,-415.0,1502,3283,32,115,147
593,Espresso,AND,2,0.0,-413.0,1503,3285,69,100,169
594,Espresso,AND,2,0.0,-411.0,1504,3287,53,101,154
595,Espresso,AND,2,0.0,-409.0,1505,3289,47,102,149
596,Espresso,AND,2,0.0,-407.0,1506,3291,35,147,182
597,Espresso,AND,2,0.0,-405.0,1507,3293,38,100,138
598,Espresso,AND,2,0.0,-403.0,1508,3295,47,100,147
599,Espresso,AND,2,0.0,-401.0,1509,3297,116,101,217
600,Espresso,AND,2,0.0,-399.0,1510,3299,100,100,200
601,Espresso,AND,2,0.0,-397.0,1511,3301,46,101,147
602,Espresso,AND,2,0.0,-395.0,1512,3303,31,100,131
603,Espresso,AND,2,0.0,-393.0,1513,3305,31,101,132
604,Espresso,AND,2,0.0,-391.0,1514,3307,62,100,162
605,Espresso,AND,2,0.0,-389.0,1515,3309,38,100,138
606,Espresso,AND,2,0.0,-387.0,1516,3311,31,116,147
607,Espresso,AND,2,0.0,-385.0,1517,3313,83,100,183
608,Espresso,AND,2,0.0,-383.0,1518,3315,47,100,147
609,Espresso,AND,2,0.0,-381.0,1519,3317,69,100,169
610,Espresso,AND,2,0.0,-379.0,1520,3319,47,85,132
611,Espresso,AND,2,0.0,-377.0,1521,3321,37,116,153
612,Espresso,AND,2,0.0,-375.0,1522,3323,139,100,239
613,Espresso,AND,2,0.0,-373.0,1523,3325,31,102,133
614,Espresso,AND,2,0.0,-371.0,1524,3327,84,132,216
615,Espresso,AND,2,0.0,-369.0,1525,3329,47,100,147
616,Espresso,AND,2,0.0,-367.0,1526,3331,38,99,137
617,Espresso,AND,2,0.0,-365.0,1527,3333,47,131,178
618,Espresso,AND,2,0.0,-363.0,1528,3335,31,100,131
619,Espresso,AND,2,0.0,-361.0,1529,3337,31,100,131
620,Espresso,AND,2,0.0,-359.0,1530,3339,33,99,132
621,Espresso,AND,2,0.0,-357.0,1531,3341,38,100,138
622,Espresso,AND,2,0.0,-355.0,1532,3343,46,132,178
623,Espresso,AND,2,0.0,-353.0,1533,3345,47,132,179
624,Espresso,AND,2,0.0,-351.0,1534,3347,32,100,132
625,Espresso,AND,2,0.0,-349.0,1535,3349,37,100,137
626,Espresso,AND,2,0.0,-347.0,1536,3351,47,100,147
627,Espresso,AND,2,0.0,-345.0,1537,3353,38,100,138
628,Espresso,AND,2,0.0,-343.0,1538,3355,47,100,147
629,Espresso,AND,2,0.0,-341.0,1539,3357,38,100,138
630,Espresso,AND,2,0.0,-339.0,1540,3359,53,100,153
631,Espresso,AND,2,0.0,-337.0,1541,3361,31,101,132
632,Espresso,AND,2,0.0,-335.0,1542,3363,38,116,154
633,Espresso,AND,2,0.0,-333.0,1543,3365,31,122,153
634,Espresso,AND,2,0.0,-331.0,1544,3367,50,97,147
635,Espresso,AND,2,0.0,-329.0,1545,3369,45,116,161
636,Espresso,AND,2,0.0,-327.0,1546,3371,47,122,169
637,Espresso,AND,2,0.0,-325.0,1547,3373,47,116,163
638,Espresso,AND,2,0.0,-323.0,1548,3375,32,101,133
639,Espresso,AND,2,0.0,-321.0,1549,3377,47,100,147
640,Espresso,AND,2,0.0,-319.0,1550,3379,47,100,147
641,Espresso,AND,2,0.0,-317.0,1551,3381,49,99,148
642,Espresso,AND,2,0.0,-315.0,1552,3383,31,115,146
643,Espresso,AND,2,0.0,-313.0,1553,3385,38,100,138
644,Espresso,AND,2,0.0,-311.0,1554,3387,47,100,147
645,Espresso,AND,2,0.0,-309.0,1555,3389,38,100,138
646,Espresso,AND,2,0.0,-307.0,1556,3391,47,100,147
647,Espresso,AND,2,0.0,-305.0,1557,3393,38,115,153
648,Espresso,AND,2,0.0,-303.0,1558,3395,32,99,131
649,Espresso,AND,2,0.0,-301.0,1559,3397,47,100,147
650,Espresso,AND,2,0.0,-299.0,1560,3399,38,100,138
651,Espresso,AND,2,0.0,-297.0,1561,3401,47,101,148
652,Espresso,AND,2,0.0,-295.0,1562,3403,31,112,143
653,Espresso,AND,2,0.0,-293.0,1563,3405,32,99,131
654,Espresso,AND,2,0.0,-291.0,1564,3407,37,147,184
655,Espresso,AND,2,0.0,-289.0,1565,3409,36,100,136
656,Espresso,AND,2,0.0,-287.0,1566,3411,38,136,174
657,Espresso,AND,2,0.0,-285.0,1567,3413,47,103,150
658,Espresso,AND,2,0.0,-283.0,1568,3415,50,97,147
659,Espresso,AND,2,0.0,-281.0,1569,3417,47,100,147
660,Espresso,AND,2,0.0,-279.0,1570,3419,53,101,154
661,Espresso,AND,2,0.0,-277.0,1571,3421,46,101,147
662,Espresso,AND,2,0.0,-275.0,1572,3423,37,100,137
663,Espresso,AND,2,0.0,-273.0,1573,3425,31,100,131
664,Espresso,AND,2,0.0,-271.0,1574,3427,38,100,138
665,Espresso,AND,2,0.0,-269.0,1575,3429,47,100,147
666,Espresso,AND,2,0.0,-267.0,1576,3431,38,132,170
667,Espresso,AND,2,0.0,-265.0,1577,3433,54,131,185
668,Espresso,AND,2,0.0,-263.0,1578,3435,37,101,138
669,Espresso,AND,2,0.0,-261.0,1579,3437,47,85,132
670,Espresso,AND,2,0.0,-259.0,1580,3439,52,100,152
671,Espresso,AND,2,0.0,-257.0,1581,3441,31,100,131
672,Espresso,AND,2,0.0,-255.0,1582,3443,38,100,138
673,Espresso,AND,2,0.0,-253.0,1583,3445,31,100,131
674,Espresso,AND,2,0.0,-251.0,1584,3447,54,100,154
675,Espresso,AND,2,0.0,-249.0,1585,3449,46,101,147
676,Espresso,AND,2,0.0,-247.0,1586,3451,47,100,147
677,Espresso,AND,2,0.0,-245.0,1587,3453,37,101,138
678,Espresso,AND,2,0.0,-243.0,1588,3455,47,100,147
679,Espresso,AND,2,0.0,-241.0,1589,3457,38,157,195
680,Espresso,AND,2,0.0,-239.0,1590,3459,47,100,147
681,Espresso,AND,2,0.0,-237.0,1591,3461,53,116,169
682,Espresso,AND,2,0.0,-235.0,1592,3463,38,100,138
683,Espresso,AND,2,0.0,-233.0,1593,3465,47,99,146
684,Espresso,AND,2,0.0,-231.0,1594,3467,38,100,138
685,Espresso,AND,2,0.0,-229.0,1595,3469,31,100,131
686,Espresso,AND,2,0.0,-227.0,1596,3471,37,132,169
687,Espresso,AND,2,0.0,-225.0,1597,3473,37,101,138
688,Espresso,AND,2,0.0,-223.0,1598,3475,47,101,148
689,Espresso,AND,2,0.0,-221.0,1599,3477,32,116,148
690,Espresso,AND,2,0.0,-219.0,1600,3479,53,99,152
691,Espresso,AND,2,0.0,-217.0,1601,3481,47,100,147
692,Espresso,AND,2,0.0,-215.0,1602,3483,54,115,169
693,Espresso,AND,2,0.0,-213.0,1603,3485,51,103,154
694,Espresso,AND,2,0.0,-211.0,1604,3487,39,108,147
695,Espresso,AND,2,0.0,-209.0,1605,3489,38,132,170
696,Espresso,AND,2,0.0,-207.0,1606,3491,38,100,138
697,Espresso,AND,2,0.0,-205.0,1607,3493,47,122,169
698,Espresso,AND,2,0.0,-203.0,1608,3495,31,100,131
699,Espresso,AND,2,0.0,-201.0,1609,3497,37,100,137
700,Espresso,AND,2,0.0,-199.0,1610,3499,48,100,148
701,Espresso,AND,2,0.0,-197.0,1611,3501,31,100,131
702,Espresso,AND,2,0.0,-195.0,1612,3503,42,100,142
703,Espresso,AND,2,0.0,-193.0,1613,3505,47,100,147
704,Espresso,AND,2,0.0,-191.0,1614,3507,38,100,138
705,Espresso,AND,2,0.0,-189.0,1615,3509,38,100,138
706,Espresso,AND,2,0.0,-187.0,1616,3511,46,101,147
707,Espresso,AND,2,0.0,-185.0,1617,3513,53,100,153
708,Espresso,AND,2,0.0,-183.0,1618,3515,54,100,154
709,Espresso,AND,2,0.0,-181.0,1619,3517,32,100,132
710,Espresso,AND,2,0.0,-179.0,1620,3519,38,100,138
711,Espresso,AND,2,0.0,-177.0,1621,3521,46,101,147
712,Espresso,AND,2,0.0,-175.0,1622,3523,38,131,169
713,Espresso,AND,2,0.0,-173.0,1623,3525,47,109,156
714,Espresso,AND,2,0.0,-171.0,1624,3527,47,99,146
715,Espresso,AND,2,0.0,-169.0,1625,3529,46,101,147
716,Espresso,AND,2,0.0,-167.0,1626,3531,38,100,138
717,Espresso,AND,2,0.0,-165.0,1627,3533,47,100,147
718,Espresso,AND,2,0.0,-163.0,1628,3535,38,100,138
719,Espresso,AND,2,0.0,-161.0,1629,3537,65,101,166
720,Espresso,AND,2,0.0,-159.0,1630,3539,47,154,201
721,Espresso,AND,2,0.0,-157.0,1631,3541,84,147,231
722,Espresso,AND,2,0.0,-155.0,1632,3543,38,100,138
723,Espresso,AND,2,0.0,-153.0,1633,3545,47,101,148
724,Espresso,AND,2,0.0,-151.0,1634,3547,37,100,137
725,Espresso,AND,2,0.0,-149.0,1635,3549,49,98,147
726,Espresso,AND,2,0.0,-147.0,1636,3551,69,116,185
727,Espresso,AND,2,0.0,-145.0,1637,3553,53,101,154
728,Espresso,AND,2,0.0,-143.0,1638,3555,49,99,148
729,Espresso,AND,2,0.0,-141.0,1639,3557,35,96,131
730,Espresso,AND,2,0.0,-139.0,1640,3559,31,131,162
731,Espresso,AND,2,0.0,-137.0,1641,3561,37,100,137
732,Espresso,AND,2,0.0,-135.0,1642,3563,47,100,147
733,Espresso,AND,2,0.0,-133.0,1643,3565,33,100,133
734,Espresso,AND,2,0.0,-131.0,1644,3567,47,100,147
735,Espresso,AND,2,0.0,-129.0,1645,3569,38,101,139
736,Espresso,AND,2,0.0,-127.0,1646,3571,54,100,154
737,Espresso,AND,2,0.0,-125.0,1647,3573,47,100,147
738,Espresso,AND,2,0.0,-123.0,1648,3575,43,92,135
739,Espresso,AND,2,0.0,-121.0,1649,3577,53,132,185
740,Espresso,AND,2,0.0,-119.0,1650,3579,38,131,169
741,Espresso,AND,2,0.0,-117.0,1651,3581,53,132,185
742,Espresso,AND,2,0.0,-115.0,1652,3583,53,101,154
743,Espresso,AND,2,0.0,-113.0,1653,3585,47,100,147
744,Espresso,AND,2,0.0,-111.0,1654,3587,54,100,154
745,Espresso,AND,2,0.0,-109.0,1655,3589,47,101,148
746,Espresso,AND,2,0.0,-107.0,1656,3591,53,101,154
747,Espresso,AND,2,0.0,-105.0,1657,3593,47,100,147
748,Espresso,AND,2,0.0,-103.0,1658,3595,37,120,157
749,Espresso,AND,2,0.0,-101.0,1659,3597,47,101,148
750,Espresso,AND,2,0.0,-99.0,1660,3599,34,100,134
751,Espresso,AND,2,0.0,-97.0,1661,3601,50,119,169
752,Espresso,AND,2,0.0,-95.0,1662,3603,31,116,147
753,Espresso,AND,2,0.0,-93.0,1663,3605,38,100,138
754,Espresso,AND,2,0.0,-91.0,1664,3607,54,100,154
755,Espresso,AND,2,0.0,-89.0,1665,3609,32,100,132
756,Espresso,AND,2,0.0,-87.0,1666,3611,38,100,138
757,Espresso,AND,2,0.0,-85.0,1667,3613,31,131,162
758,Espresso,AND,2,0.0,-83.0,1668,3615,31,114,145
759,Espresso,AND,2,0.0,-81.0,1669,3617,63,122,185
760,Espresso,AND,2,0.0,-79.0,1670,3619,33,98,131
761,Espresso,AND,2,0.0,-77.0,1671,3621,38,100,138
762,Espresso,AND,2,0.0,-75.0,1672,3623,47,100,147
763,Espresso,AND,2,0.0,-73.0,1673,3625,31,117,148
764,Espresso,AND,2,0.0,-71.0,1674,3627,59,103,162
765,Espresso,AND,2,0.0,-69.0,1675,3629,36,100,136
766,Espresso,AND,2,0.0,-67.0,1676,3631,46,101,147
767,Espresso,AND,2,0.0,-65.0,1677,3633,47,153,200
768,Espresso,AND,2,0.0,-63.0,1678,3635,31,101,132
769,Espresso,AND,2,0.0,-61.0,1679,3637,53,100,153
770,Espresso,AND,2,0.0,-59.0,1680,3639,32,108,140
771,Espresso,AND,2,0.0,-57.0,1681,3641,48,100,148
772,Espresso,AND,2,0.0,-55.0,1682,3643,38,100,138
773,Espresso,AND,2,0.0,-53.0,1683,3645,47,100,147
774,Espresso,AND,2,0.0,-51.0,1684,3647,38,101,139
775,Espresso,AND,2,0.0,-49.0,1685,3649,32,100,132
776,Espresso,AND,2,0.0,-47.0,1686,3651,32,100,132
777,Espresso,AND,2,0.0,-45.0,1687,3653,38,100,138
778,Espresso,AND,2,0.0,-43.0,1688,3655,46,101,147
779,Espresso,AND,2,0.0,-41.0,1689,3657,54,131,185
780,Espresso,AND,2,0.0,-39.0,1690,3659,38,137,175
781,Espresso,AND,2,0.0,-37.0,1691,3661,47,100,147
782,Espresso,AND,2,0.0,-35.0,1692,3663,47,103,150
783,Espresso,AND,2,0.0,-33.0,1693,3665,31,101,132
784,Espresso,AND,2,0.0,-31.0,1694,3667,38,116,154
785,Espresso,AND,2,0.0,-29.0,1695,3669,31,100,131
786,Espresso,AND,2,0.0,-27.0,1696,3671,42,117,159
787,Espresso,AND,2,0.0,-25.0,1697,3673,47,115,162
788,Espresso,AND,2,0.0,-23.0,1698,3675,37,132,169
789,Espresso,AND,2,0.0,-21.0,1699,3677,53,116,169
790,Espresso,AND,2,0.0,-19.0,1700,3679,47,100,147
791,Espresso,AND,2,0.0,-17.0,1701,3681,38,133,171
792,Espresso,AND,2,0.0,-15.0,1702,3683,38,100,138
793,Espresso,AND,2,0.0,-13.0,1703,3685,31,100,131
794,Espresso,AND,2,0.0,-11.0,1704,3687,38,100,138
795,Espresso,AND,2,0.0,-9.0,1705,3689,63,118,181
796,Espresso,AND,2,0.0,-7.0,1706,3691,47,100,147
797,Espresso,AND,2,0.0,-5.0,1707,3693,38,100,138
798,Espresso,AND,2,0.0,-3.0,1708,3695,47,100,147
799,Espresso,AND,2,0.0,-1.0,1709,3697,46,101,147
800,Espresso,AND,2,0.0,1.0,1710,3699,53,163,216
801,Espresso,AND,2,0.0,3.0,1711,3701,50,100,150
802,Espresso,AND,2,0.0,5.0,1712,3703,38,100,138
803,Espresso,AND,2,0.0,7.0,1713,3705,47,100,147
804,Espresso,AND,2,0.0,9.0,1714,3707,32,146,178
805,Espresso,AND,2,0.0,11.0,1715,3709,33,100,133
806,Espresso,AND,2,0.0,13.0,1716,3711,47,138,185
807,Espresso,AND,2,0.0,15.0,1717,3713,49,102,151
808,Espresso,AND,2,0.0,17.0,1718,3715,47,161,208
809,Espresso,AND,2,0.0,19.0,1719,3717,55,126,181
810,Espresso,AND,2,0.0,21.0,1720,3719,43,122,165
811,Espresso,AND,2,0.0,23.0,1721,3721,42,112,154
812,Espresso,AND,2,0.0,25.0,1722,3723,44,105,149
813,Espresso,AND,2,0.0,27.0,1723,3725,41,88,129
814,Espresso,AND,2,0.0,29.0,1724,3727,43,103,146
815,Espresso,AND,2,0.0,31.0,1725,3729,43,116,159
816,Espresso,AND,2,0.0,33.0,1726,3731,51,132,183
817,Espresso,AND,2,0.0,35.0,1727,3733,38,100,138
818,Espresso,AND,2,0.0,37.0,1728,3735,42,103,145
819,Espresso,AND,2,0.0,39.0,1729,3737,65,89,154
820,Espresso,AND,2,0.0,41.0,1730,3739,42,90,132
821,Espresso,AND,2,0.0,43.0,1731,3741,37,106,143
822,Espresso,AND,2,0.0,45.0,1732,3743,37,102,139
823,Espresso,AND,2,0.0,47.0,1733,3745,41,117,159
824,Espresso,AND,2,0.0,49.0,1734,3747,52,101,153
825,Espresso,AND,2,0.0,51.0,1735,3749,42,111,153
826,Espresso,AND,2,0.0,53.0,1736,3751,54,100,154
827,Espresso,AND,2,0.0,55.0,1737,3753,31,117,148
828,Espresso,AND,2,0.0,57.0,1738,3755,33,100,133
829,Espresso,AND,2,0.0,59.0,1739,3757,42,89,131
