step,method,type,flit,BFED,BFCD,constraints,literals,timeSelection,timeSimplification,timeTotal
128,Espresso,AND,2,0.0,-1389.0,943,2309,35,56,91
129,Espresso,AND,2,0.0,-1387.0,943,2311,35,54,89
130,Espresso,AND,2,0.0,-1385.0,943,2313,36,54,90
131,Espresso,AND,2,0.0,-1383.0,943,2315,35,55,90
132,Espresso,AND,2,0.0,-1381.0,943,2317,35,55,90
133,Espresso,AND,2,0.0,-1379.0,943,2319,34,56,90
134,Espresso,AND,2,0.0,-1377.0,943,2321,34,57,92
135,Espresso,AND,2,0.0,-1375.0,943,2323,44,54,98
136,Espresso,AND,2,0.0,-1373.0,943,2325,42,53,95
137,Espresso,AND,2,0.0,-1371.0,943,2327,41,54,95
138,Espresso,AND,2,0.0,-1369.0,943,2329,41,55,96
139,Espresso,AND,2,0.0,-1367.0,943,2331,33,54,87
140,Espresso,AND,3,0.0,-1364.0,943,2334,49,56,105
141,Espresso,AND,2,0.0,-1362.0,943,2336,31,56,87
142,Espresso,AND,2,0.0,-1360.0,943,2338,40,56,96
143,Espresso,AND,2,0.0,-1358.0,943,2340,70,53,123
144,Espresso,AND,3,0.0,-1355.0,943,2343,47,55,103
145,Espresso,AND,2,0.0,-1353.0,943,2345,41,57,98
146,Espresso,AND,2,0.0,-1351.0,943,2347,41,56,97
147,Espresso,AND,2,0.0,-1349.0,943,2349,40,56,96
148,Espresso,AND,2,0.0,-1347.0,943,2351,41,54,95
149,Espresso,AND,4,0.0,-1343.0,943,2355,52,54,107
150,Espresso,AND,4,0.0,-1339.0,943,2359,52,55,107
151,Espresso,AND,2,0.0,-1337.0,943,2361,39,57,96
152,Espresso,AND,2,0.0,-1335.0,943,2363,40,54,94
153,Espresso,AND,2,0.0,-1333.0,943,2365,40,53,94
154,Espresso,AND,3,0.0,-1330.0,943,2368,48,54,102
155,Espresso,AND,2,0.0,-1328.0,943,2370,54,54,109
156,Espresso,AND,4,0.0,-1324.0,943,2374,58,57,115
157,Espresso,AND,4,0.0,-1320.0,943,2378,59,55,114
158,Espresso,AND,4,0.0,-1316.0,943,2382,59,56,115
159,Espresso,AND,4,0.0,-1312.0,943,2386,58,57,116
160,Espresso,AND,2,0.0,-1310.0,943,2388,52,56,108
161,Espresso,AND,2,0.0,-1308.0,943,2390,54,54,108
162,Espresso,AND,2,0.0,-1306.0,943,2392,44,53,97
163,Espresso,AND,2,0.0,-1304.0,943,2394,46,55,101
164,Espresso,AND,2,0.0,-1302.0,943,2396,50,55,105
165,Espresso,AND,2,0.0,-1300.0,943,2398,44,54,98
166,Espresso,AND,2,0.0,-1298.0,943,2400,45,55,100
167,Espresso,AND,2,0.0,-1296.0,943,2402,49,54,103
168,Espresso,AND,2,0.0,-1294.0,943,2404,48,54,102
169,Espresso,AND,2,0.0,-1292.0,943,2406,64,55,119
170,Espresso,AND,7,0.0,-1285.0,943,2413,110,55,165
171,Espresso,AND,2,0.0,-1283.0,943,2415,44,58,102
172,Espresso,AND,2,0.0,-1281.0,943,2417,45,55,100
173,Espresso,AND,2,0.0,-1279.0,943,2419,45,55,100
174,Espresso,AND,2,0.0,-1277.0,943,2421,44,56,100
175,Espresso,AND,2,0.0,-1275.0,943,2423,45,55,100
176,Espresso,AND,2,0.0,-1273.0,943,2425,47,57,104
177,Espresso,AND,2,0.0,-1271.0,943,2427,59,55,114
178,Espresso,AND,6,0.0,-1265.0,943,2433,116,53,169
179,Espresso,AND,2,0.0,-1263.0,943,2435,47,55,102
180,Espresso,AND,2,0.0,-1261.0,943,2437,46,54,100
181,Espresso,AND,2,0.0,-1259.0,943,2439,60,55,115
182,Espresso,AND,2,0.0,-1257.0,943,2441,60,56,116
183,Espresso,AND,2,0.0,-1255.0,943,2443,61,56,117
184,Espresso,AND,2,0.0,-1253.0,943,2445,62,54,116
185,Espresso,AND,2,0.0,-1251.0,943,2447,59,54,113
186,Espresso,AND,2,0.0,-1249.0,943,2449,49,57,106
