step,method,type,flit,BFED,BFCD,constraints,literals,timeSelection,timeSimplification,timeTotal
183,Espresso,OR,35,0.0,12620.0,84,12771,22,390,412
184,Espresso,OR,35,0.0,12725.0,84,12876,24,415,439
185,Espresso,OR,38,0.0,12801.0,84,12952,24,277,301
186,Espresso,OR,36,0.0,12873.0,84,13024,23,277,300
187,Espresso,OR,38,0.0,12949.0,84,13100,24,268,292
188,Espresso,OR,36,0.0,13021.0,84,13172,24,261,285
189,Espresso,OR,36,0.0,13093.0,84,13244,23,257,280
190,Espresso,OR,36,0.0,13165.0,84,13316,24,257,281
191,Espresso,OR,36,0.0,13237.0,84,13388,25,267,292
192,Espresso,OR,36,0.0,13309.0,84,13460,23,265,288
193,Espresso,OR,36,0.0,13381.0,84,13532,24,274,298
194,Espresso,OR,36,0.0,13453.0,84,13604,24,261,285
195,Espresso,OR,36,0.0,13525.0,84,13676,24,262,286
196,Espresso,OR,36,0.0,13597.0,84,13748,24,268,292
197,Espresso,OR,36,0.0,13669.0,84,13820,24,258,282
198,Espresso,OR,38,0.0,13745.0,84,13896,26,266,292
199,Espresso,OR,36,0.0,13817.0,84,13968,25,272,297
200,Espresso,OR,36,0.0,13889.0,84,14040,24,265,289
201,Espresso,OR,38,0.0,13965.0,84,14116,25,267,292
202,Espresso,OR,36,0.0,14037.0,84,14188,24,263,287
203,Espresso,OR,36,0.0,14109.0,84,14260,25,268,293
204,Espresso,OR,38,0.0,14185.0,84,14336,26,269,295
205,Espresso,OR,36,0.0,14257.0,84,14408,25,265,290
206,Espresso,OR,36,0.0,14329.0,84,14480,25,268,293
207,Espresso,OR,38,0.0,14405.0,84,14556,26,268,294
208,Espresso,OR,36,0.0,14477.0,84,14628,25,261,286
209,Espresso,OR,36,0.0,14549.0,84,14700,28,270,299
210,Espresso,OR,36,0.0,14621.0,84,14772,25,272,297
211,Espresso,OR,36,0.0,14693.0,84,14844,26,270,296
212,Espresso,OR,36,0.0,14765.0,84,14916,26,277,303
213,Espresso,OR,36,0.0,14837.0,84,14988,27,270,297
214,Espresso,OR,36,0.0,14909.0,84,15060,26,271,297
215,Espresso,OR,37,0.0,14946.0,84,15097,27,134,161
216,Espresso,OR,37,0.0,14983.0,84,15134,25,133,158
217,Espresso,OR,37,0.0,15020.0,84,15171,25,133,158
218,Espresso,OR,37,0.0,15057.0,84,15208,26,135,161
219,Espresso,OR,37,0.0,15094.0,84,15245,25,135,160
220,Espresso,OR,37,0.0,15131.0,84,15282,25,136,161
221,Espresso,OR,36,0.0,15203.0,84,15354,26,273,299
222,Espresso,OR,37,0.0,15240.0,84,15391,26,136,163
223,Espresso,OR,37,0.0,15277.0,84,15428,26,136,163
224,Espresso,OR,37,0.0,15314.0,84,15465,26,136,162
225,Espresso,OR,36,0.0,15386.0,84,15537,26,282,308
226,Espresso,OR,36,0.0,15458.0,84,15609,26,277,303
227,Espresso,OR,36,0.0,15530.0,84,15681,26,272,299
228,Espresso,OR,36,0.0,15602.0,84,15753,27,280,307
229,Espresso,OR,36,0.0,15674.0,84,15825,27,280,307
230,Espresso,OR,38,0.0,15750.0,84,15901,27,277,304
231,Espresso,OR,36,0.0,15822.0,84,15973,28,280,308
232,Espresso,OR,38,0.0,15898.0,84,16049,29,283,312
233,Espresso,OR,38,0.0,15974.0,84,16125,28,292,320
234,Espresso,OR,38,0.0,16050.0,84,16201,29,294,323
235,Espresso,OR,38,0.0,16126.0,84,16277,29,295,324
236,Espresso,OR,38,0.0,16202.0,84,16353,28,282,310
237,Espresso,OR,36,0.0,16274.0,84,16425,28,294,323
238,Espresso,OR,36,0.0,16346.0,84,16497,28,287,315
239,Espresso,OR,36,0.0,16418.0,84,16569,29,284,313
240,Espresso,OR,36,0.0,16490.0,84,16641,30,296,326
241,Espresso,OR,36,0.0,16562.0,84,16713,27,300,327
0,Naive,AND,2,0.0,2.0,76,153,0,0,1
1,Naive,AND,2,0.0,4.0,77,155,0,0,0
2,Naive,AND,2,0.0,6.0,78,157,0,0,0
3,Naive,AND,2,0.0,8.0,79,159,0,0,0
4,Naive,AND,2,0.0,10.0,80,161,0,0,0
5,Naive,AND,2,0.0,12.0,81,163,0,0,0
6,Naive,AND,2,0.0,14.0,82,165,0,0,0
7,Naive,AND,2,0.0,16.0,83,167,0,0,0
8,Naive,AND,2,0.0,18.0,84,169,0,0,0
10,Naive,OR,38,0.0,3210.0,84,3361,0,0,0
11,Naive,OR,38,0.0,6402.0,84,6553,0,0,0
12,Naive,OR,36,0.0,9426.0,84,9577,0,0,0
13,Naive,OR,36,0.0,12450.0,84,12601,0,0,0
14,Naive,OR,36,0.0,15474.0,84,15625,0,0,0
15,Naive,OR,36,0.0,18498.0,84,18649,0,0,0
16,Naive,OR,36,0.0,21522.0,84,21673,0,0,0
17,Naive,OR,36,0.0,24546.0,84,24697,0,0,1
18,Naive,OR,39,0.0,27822.0,84,27973,0,0,0
19,Naive,OR,39,0.0,31098.0,84,31249,0,0,0
20,Naive,OR,37,0.0,34206.0,84,34357,0,0,0
21,Naive,OR,37,0.0,37314.0,84,37465,0,0,0
22,Naive,OR,37,0.0,40422.0,84,40573,0,0,0
23,Naive,OR,39,0.0,43698.0,84,43849,0,0,0
24,Naive,OR,37,0.0,46806.0,84,46957,0,0,0
25,Naive,OR,37,0.0,49914.0,84,50065,0,0,0
26,Naive,OR,37,0.0,53022.0,84,53173,0,0,0
27,Naive,OR,37,0.0,56130.0,84,56281,0,0,0
28,Naive,OR,37,0.0,59238.0,84,59389,0,0,0
29,Naive,OR,37,0.0,62346.0,84,62497,0,0,0
30,Naive,OR,37,0.0,65454.0,84,65605,0,0,0
31,Naive,OR,37,0.0,68562.0,84,68713,0,0,0
32,Naive,OR,37,0.0,71670.0,84,71821,0,0,0
33,Naive,OR,37,0.0,74778.0,84,74929,0,0,0
34,Naive,OR,37,0.0,77886.0,84,78037,0,0,0
35,Naive,OR,37,0.0,80994.0,84,81145,0,0,1
36,Naive,OR,39,0.0,84270.0,84,84421,0,0,0
37,Naive,OR,37,0.0,87378.0,84,87529,0,0,0
38,Naive,OR,39,0.0,90654.0,84,90805,0,0,0
39,Naive,OR,37,0.0,93762.0,84,93913,0,0,0
40,Naive,OR,39,0.0,97038.0,84,97189,0,0,0
41,Naive,OR,37,0.0,100146.0,84,100297,0,0,0
42,Naive,OR,40,0.0,103506.0,84,103657,0,0,0
43,Naive,OR,38,0.0,106698.0,84,106849,0,0,0
44,Naive,OR,38,0.0,109890.0,84,110041,0,0,0
45,Naive,OR,40,0.0,113250.0,84,113401,0,0,0
46,Naive,OR,38,0.0,116442.0,84,116593,0,0,0
47,Naive,OR,38,0.0,119634.0,84,119785,0,0,1
48,Naive,OR,38,0.0,122826.0,84,122977,0,0,0
49,Naive,OR,38,0.0,126018.0,84,126169,0,0,0
50,Naive,OR,40,0.0,129378.0,84,129529,0,0,0
51,Naive,OR,38,0.0,132570.0,84,132721,0,0,0
52,Naive,OR,38,0.0,135762.0,84,135913,0,0,0
53,Naive,OR,38,0.0,138954.0,84,139105,0,0,0
54,Naive,OR,38,0.0,142146.0,84,142297,0,0,0
55,Naive,OR,38,0.0,145338.0,84,145489,0,0,0
56,Naive,OR,38,0.0,148530.0,84,148681,0,0,0
57,Naive,OR,40,0.0,151890.0,84,152041,0,0,0
58,Naive,OR,36,0.0,154914.0,84,155065,0,0,0
59,Naive,OR,38,0.0,158106.0,84,158257,0,0,0
60,Naive,OR,35,0.0,161046.0,84,161197,0,0,0
61,Naive,OR,38,0.0,164238.0,84,164389,0,0,0
62,Naive,OR,35,0.0,167178.0,84,167329,0,0,0
63,Naive,OR,38,0.0,170370.0,84,170521,0,0,0
64,Naive,OR,35,0.0,173310.0,84,173461,0,0,0
65,Naive,OR,38,0.0,176502.0,84,176653,0,0,0
66,Naive,OR,37,0.0,179610.0,84,179761,0,0,0
67,Naive,OR,40,0.0,182970.0,84,183121,0,0,0
68,Naive,OR,35,0.0,185910.0,84,186061,0,0,0
69,Naive,OR,38,0.0,189102.0,84,189253,0,0,0
70,Naive,OR,37,0.0,192210.0,84,192361,0,0,1
71,Naive,OR,40,0.0,195570.0,84,195721,0,0,0
72,Naive,OR,35,0.0,198510.0,84,198661,0,0,0
73,Naive,OR,38,0.0,201702.0,84,201853,0,0,0
74,Naive,OR,35,0.0,204642.0,84,204793,0,0,0
75,Naive,OR,39,0.0,207918.0,84,208069,0,0,0
76,Naive,OR,35,0.0,210858.0,84,211009,0,0,0
77,Naive,OR,39,0.0,214134.0,84,214285,0,0,0
78,Naive,OR,35,0.0,217074.0,84,217225,0,0,0
79,Naive,OR,39,0.0,220350.0,84,220501,0,0,0
80,Naive,OR,35,0.0,223290.0,84,223441,0,0,0
81,Naive,OR,41,0.0,226734.0,84,226885,0,0,0
82,Naive,OR,35,0.0,229674.0,84,229825,0,0,0
83,Naive,OR,41,0.0,233118.0,84,233269,0,0,1
84,Naive,OR,37,0.0,236226.0,84,236377,0,0,0
85,Naive,OR,39,0.0,239502.0,84,239653,0,0,0
86,Naive,OR,37,0.0,242610.0,84,242761,0,0,0
87,Naive,OR,37,0.0,245718.0,84,245869,0,0,0
88,Naive,OR,36,0.0,248742.0,84,248893,0,0,0
89,Naive,OR,35,0.0,251682.0,84,251833,0,0,0
90,Naive,OR,39,0.0,254958.0,84,255109,0,0,1
91,Naive,OR,35,0.0,257898.0,84,258049,0,0,0
92,Naive,OR,39,0.0,261174.0,84,261325,0,0,0
93,Naive,OR,36,0.0,264198.0,84,264349,0,0,0
94,Naive,OR,36,0.0,267222.0,84,267373,0,0,0
95,Naive,OR,36,0.0,270246.0,84,270397,0,0,0
96,Naive,OR,35,0.0,273186.0,84,273337,0,0,0
97,Naive,OR,37,0.0,276294.0,84,276445,0,0,0
98,Naive,OR,37,0.0,279402.0,84,279553,0,0,0
99,Naive,OR,35,0.0,282342.0,84,282493,0,0,0
100,Naive,OR,37,0.0,285450.0,84,285601,0,0,0
101,Naive,OR,37,0.0,288558.0,84,288709,0,0,0
102,Naive,OR,35,0.0,291498.0,84,291649,0,0,0
103,Naive,OR,37,0.0,294606.0,84,294757,0,0,0
104,Naive,OR,37,0.0,297714.0,84,297865,0,0,0
105,Naive,OR,38,0.0,300906.0,84,301057,0,0,0
106,Naive,OR,35,0.0,303846.0,84,303997,0,0,0
107,Naive,OR,37,0.0,306954.0,84,307105,0,0,0
108,Naive,OR,37,0.0,310062.0,84,310213,0,0,0
109,Naive,OR,36,0.0,313086.0,84,313237,0,0,0
110,Naive,OR,37,0.0,316194.0,84,316345,0,0,0
111,Naive,OR,38,0.0,319386.0,84,319537,0,0,0
112,Naive,OR,35,0.0,322326.0,84,322477,0,0,0
113,Naive,OR,37,0.0,325434.0,84,325585,0,0,2
114,Naive,OR,37,0.0,328542.0,84,328693,0,0,0
115,Naive,OR,35,0.0,331482.0,84,331633,0,0,0
116,Naive,OR,37,0.0,334590.0,84,334741,0,0,0
117,Naive,OR,36,0.0,337614.0,84,337765,0,0,0
118,Naive,OR,37,0.0,340722.0,84,340873,0,0,0
119,Naive,OR,36,0.0,343746.0,84,343897,0,0,0
120,Naive,OR,37,0.0,346854.0,84,347005,0,0,0
121,Naive,OR,36,0.0,349878.0,84,350029,0,0,0
122,Naive,OR,37,0.0,352986.0,84,353137,0,0,0
123,Naive,OR,39,0.0,356262.0,84,356413,0,0,0
124,Naive,OR,36,0.0,359286.0,84,359437,0,0,0
125,Naive,OR,37,0.0,362394.0,84,362545,0,0,0
126,Naive,OR,36,0.0,365418.0,84,365569,0,0,0
127,Naive,OR,36,0.0,368442.0,84,368593,0,0,0
128,Naive,OR,36,0.0,371466.0,84,371617,0,0,0
129,Naive,OR,36,0.0,374490.0,84,374641,0,0,0
130,Naive,OR,37,0.0,377598.0,84,377749,0,0,0
131,Naive,OR,36,0.0,380622.0,84,380773,0,0,0
132,Naive,OR,37,0.0,383730.0,84,383881,0,0,0
133,Naive,OR,36,0.0,386754.0,84,386905,0,0,0
134,Naive,OR,36,0.0,389778.0,84,389929,0,0,0
135,Naive,OR,36,0.0,392802.0,84,392953,0,0,0
136,Naive,OR,36,0.0,395826.0,84,395977,0,0,1
137,Naive,OR,37,0.0,398934.0,84,399085,0,0,0
138,Naive,OR,36,0.0,401958.0,84,402109,0,0,0
139,Naive,OR,36,0.0,404982.0,84,405133,0,0,0
140,Naive,OR,37,0.0,408090.0,84,408241,0,0,0
141,Naive,OR,36,0.0,411114.0,84,411265,0,0,0
142,Naive,OR,37,0.0,414222.0,84,414373,0,0,0
143,Naive,OR,36,0.0,417246.0,84,417397,0,0,0
144,Naive,OR,37,0.0,420354.0,84,420505,0,0,0
145,Naive,OR,36,0.0,423378.0,84,423529,0,0,0
146,Naive,OR,37,0.0,426486.0,84,426637,0,0,0
147,Naive,OR,36,0.0,429510.0,84,429661,0,0,0
148,Naive,OR,37,0.0,432618.0,84,432769,0,0,0
149,Naive,OR,36,0.0,435642.0,84,435793,0,0,0
150,Naive,OR,37,0.0,438750.0,84,438901,0,0,0
151,Naive,OR,36,0.0,441774.0,84,441925,0,0,0
152,Naive,OR,37,0.0,444882.0,84,445033,0,0,0
153,Naive,OR,36,0.0,447906.0,84,448057,0,0,0
154,Naive,OR,37,0.0,451014.0,84,451165,0,0,0
155,Naive,OR,36,0.0,454038.0,84,454189,0,0,0
156,Naive,OR,37,0.0,457146.0,84,457297,0,0,0
157,Naive,OR,36,0.0,460170.0,84,460321,0,0,0
158,Naive,OR,36,0.0,463194.0,84,463345,0,0,0
159,Naive,OR,39,0.0,466470.0,84,466621,0,0,1
160,Naive,OR,36,0.0,469494.0,84,469645,0,0,0
161,Naive,OR,39,0.0,472770.0,84,472921,0,0,0
162,Naive,OR,36,0.0,475794.0,84,475945,0,0,0
163,Naive,OR,39,0.0,479070.0,84,479221,0,0,1
164,Naive,OR,36,0.0,482094.0,84,482245,0,0,0
165,Naive,OR,39,0.0,485370.0,84,485521,0,0,0
166,Naive,OR,36,0.0,488394.0,84,488545,0,0,0
167,Naive,OR,39,0.0,491670.0,84,491821,0,0,0
168,Naive,OR,36,0.0,494694.0,84,494845,0,0,0
169,Naive,OR,38,0.0,497886.0,84,498037,0,0,0
170,Naive,OR,36,0.0,500910.0,84,501061,0,0,0
171,Naive,OR,38,0.0,504102.0,84,504253,0,0,0
172,Naive,OR,37,0.0,507210.0,84,507361,0,0,0
173,Naive,OR,38,0.0,510402.0,84,510553,0,0,0
174,Naive,OR,39,0.0,513678.0,84,513829,0,0,0
175,Naive,OR,36,0.0,516702.0,84,516853,0,0,0
176,Naive,OR,38,0.0,519894.0,84,520045,0,0,0
177,Naive,OR,36,0.0,522918.0,84,523069,0,0,0
178,Naive,OR,38,0.0,526110.0,84,526261,0,0,0
179,Naive,OR,36,0.0,529134.0,84,529285,0,0,0
180,Naive,OR,38,0.0,532326.0,84,532477,0,0,0
181,Naive,OR,36,0.0,535350.0,84,535501,0,0,0
182,Naive,OR,38,0.0,538542.0,84,538693,0,0,1
183,Naive,OR,38,0.0,541734.0,84,541885,0,0,0
184,Naive,OR,38,0.0,544926.0,84,545077,0,0,0
185,Naive,OR,38,0.0,548118.0,84,548269,0,0,0
186,Naive,OR,38,0.0,551310.0,84,551461,0,0,0
187,Naive,OR,38,0.0,554502.0,84,554653,0,0,0
188,Naive,OR,36,0.0,557526.0,84,557677,0,0,0
189,Naive,OR,36,0.0,560550.0,84,560701,0,0,0
190,Naive,OR,36,0.0,563574.0,84,563725,0,0,0
191,Naive,OR,36,0.0,566598.0,84,566749,0,0,0
192,Naive,OR,36,0.0,569622.0,84,569773,0,0,0
193,Naive,OR,36,0.0,572646.0,84,572797,0,0,0
194,Naive,OR,36,0.0,575670.0,84,575821,0,0,0
195,Naive,OR,36,0.0,578694.0,84,578845,0,0,0
196,Naive,OR,37,0.0,581802.0,84,581953,0,0,0
197,Naive,OR,36,0.0,584826.0,84,584977,0,0,0
198,Naive,OR,37,0.0,587934.0,84,588085,0,0,0
199,Naive,OR,36,0.0,590958.0,84,591109,0,0,0
200,Naive,OR,37,0.0,594066.0,84,594217,0,0,0
201,Naive,OR,36,0.0,597090.0,84,597241,0,0,1
202,Naive,OR,37,0.0,600198.0,84,600349,0,0,0
203,Naive,OR,38,0.0,603390.0,84,603541,0,0,1
204,Naive,OR,37,0.0,606498.0,84,606649,0,0,0
205,Naive,OR,38,0.0,609690.0,84,609841,0,0,0
206,Naive,OR,37,0.0,612798.0,84,612949,0,0,0
207,Naive,OR,38,0.0,615990.0,84,616141,0,0,0
208,Naive,OR,37,0.0,619098.0,84,619249,0,0,0
209,Naive,OR,38,0.0,622290.0,84,622441,0,0,0
210,Naive,OR,37,0.0,625398.0,84,625549,0,0,0
211,Naive,OR,36,0.0,628422.0,84,628573,0,0,0
212,Naive,OR,37,0.0,631530.0,84,631681,0,0,0
213,Naive,OR,36,0.0,634554.0,84,634705,0,0,0
214,Naive,OR,39,0.0,637830.0,84,637981,0,0,0
215,Naive,OR,37,0.0,640938.0,84,641089,0,0,0
216,Naive,OR,39,0.0,644214.0,84,644365,0,0,0
217,Naive,OR,37,0.0,647322.0,84,647473,0,0,0
218,Naive,OR,39,0.0,650598.0,84,650749,0,0,0
219,Naive,OR,37,0.0,653706.0,84,653857,0,0,0
220,Naive,OR,39,0.0,656982.0,84,657133,0,0,0
221,Naive,OR,37,0.0,660090.0,84,660241,0,0,0
222,Naive,OR,39,0.0,663366.0,84,663517,0,0,0
223,Naive,OR,37,0.0,666474.0,84,666625,0,0,0
224,Naive,OR,39,0.0,669750.0,84,669901,0,0,0
225,Naive,OR,37,0.0,672858.0,84,673009,0,0,0
226,Naive,OR,37,0.0,675966.0,84,676117,0,0,0
227,Naive,OR,37,0.0,679074.0,84,679225,0,0,0
228,Naive,OR,37,0.0,682182.0,84,682333,0,0,0
229,Naive,OR,39,0.0,685458.0,84,685609,0,0,0
230,Naive,OR,37,0.0,688566.0,84,688717,0,0,0
231,Naive,OR,37,0.0,691674.0,84,691825,0,0,0
232,Naive,OR,37,0.0,694782.0,84,694933,0,0,0
233,Naive,OR,37,0.0,697890.0,84,698041,0,0,0
234,Naive,OR,37,0.0,700998.0,84,701149,0,0,0
235,Naive,OR,39,0.0,704274.0,84,704425,0,0,0
236,Naive,OR,37,0.0,707382.0,84,707533,0,0,0
237,Naive,OR,37,0.0,710490.0,84,710641,0,0,0
238,Naive,OR,39,0.0,713766.0,84,713917,0,0,0
239,Naive,OR,39,0.0,717042.0,84,717193,0,0,0
240,Naive,OR,37,0.0,720150.0,84,720301,0,0,0
241,Naive,OR,39,0.0,723426.0,84,723577,0,0,0
