step,method,type,flit,BFED,BFCD,constraints,literals,timeSelection,timeSimplification,timeTotal
48,onlySelection,OR,38,0.0,5441.0,75,5592,17,8,25
49,onlySelection,OR,38,0.0,5517.0,75,5668,12,8,20
50,onlySelection,OR,38,0.0,5593.0,75,5744,11,8,19
51,onlySelection,OR,38,0.0,5669.0,75,5820,12,8,20
52,onlySelection,OR,38,0.0,5745.0,75,5896,13,8,21
53,onlySelection,OR,40,0.0,5825.0,75,5976,12,9,21
54,onlySelection,OR,40,0.0,5905.0,75,6056,13,9,22
55,onlySelection,OR,38,0.0,5981.0,75,6132,12,10,22
56,onlySelection,OR,38,0.0,6057.0,75,6208,13,9,22
57,onlySelection,OR,38,0.0,6133.0,75,6284,12,9,21
58,onlySelection,OR,37,0.0,6244.0,75,6395,13,4,17
59,onlySelection,OR,38,0.0,6320.0,75,6471,13,8,21
60,onlySelection,OR,35,0.0,6425.0,75,6576,12,13,25
61,onlySelection,OR,38,0.0,6501.0,75,6652,22,11,33
62,onlySelection,OR,35,0.0,6606.0,75,6757,14,13,27
63,onlySelection,OR,38,0.0,6682.0,75,6833,16,11,27
64,onlySelection,OR,37,0.0,6793.0,75,6944,13,13,28
65,onlySelection,OR,40,0.0,6873.0,75,7024,14,10,24
66,onlySelection,OR,35,0.0,6978.0,75,7129,13,14,27
67,onlySelection,OR,38,0.0,7054.0,75,7205,14,10,24
68,onlySelection,OR,35,0.0,7159.0,75,7310,14,16,30
69,onlySelection,OR,38,0.0,7235.0,75,7386,14,11,25
70,onlySelection,OR,35,0.0,7340.0,75,7491,15,16,31
71,onlySelection,OR,40,0.0,7420.0,75,7571,15,11,26
72,onlySelection,OR,35,0.0,7525.0,75,7676,14,16,30
73,onlySelection,OR,37,0.0,7562.0,75,7713,15,5,20
74,onlySelection,OR,37,0.0,7599.0,75,7750,28,8,36
75,onlySelection,OR,37,0.0,7636.0,75,7787,15,6,21
76,onlySelection,OR,37,0.0,7673.0,75,7824,29,6,35
77,onlySelection,OR,37,0.0,7710.0,75,7861,19,7,26
78,onlySelection,OR,37,0.0,7747.0,75,7898,15,5,20
79,onlySelection,OR,36,0.0,7819.0,75,7970,15,13,28
80,onlySelection,OR,35,0.0,7924.0,75,8075,16,18,34
81,onlySelection,OR,35,0.0,8029.0,75,8180,27,20,47
82,onlySelection,OR,35,0.0,8134.0,75,8285,16,23,39
83,onlySelection,OR,37,0.0,8245.0,75,8396,24,19,43
84,onlySelection,OR,36,0.0,8317.0,75,8468,27,16,43
85,onlySelection,OR,36,0.0,8389.0,75,8540,15,14,29
86,onlySelection,OR,36,0.0,8461.0,75,8612,16,15,31
87,onlySelection,OR,36,0.0,8533.0,75,8684,17,20,37
88,onlySelection,OR,36,0.0,8605.0,75,8756,16,15,31
89,onlySelection,OR,37,0.0,8642.0,75,8793,17,7,25
90,onlySelection,OR,36,0.0,8714.0,75,8865,16,17,33
91,onlySelection,OR,36,0.0,8786.0,75,8937,17,18,35
92,onlySelection,OR,36,0.0,8858.0,75,9009,19,16,35
93,onlySelection,OR,36,0.0,8930.0,75,9081,25,17,42
94,onlySelection,OR,38,0.0,9006.0,75,9157,24,21,45
95,onlySelection,OR,38,0.0,9082.0,75,9233,16,19,35
96,onlySelection,OR,38,0.0,9158.0,75,9309,20,18,38
97,onlySelection,OR,38,0.0,9234.0,75,9385,21,19,40
98,onlySelection,OR,38,0.0,9310.0,75,9461,27,22,49
99,onlySelection,OR,38,0.0,9386.0,75,9537,20,19,39
100,onlySelection,OR,36,0.0,9458.0,75,9609,28,22,50
101,onlySelection,OR,37,0.0,9495.0,75,9646,19,10,29
102,onlySelection,OR,37,0.0,9532.0,75,9683,18,11,29
103,onlySelection,OR,36,0.0,9604.0,75,9755,20,24,44
104,onlySelection,OR,36,0.0,9676.0,75,9827,23,22,45
105,onlySelection,OR,36,0.0,9748.0,75,9899,19,22,41
106,onlySelection,OR,36,0.0,9820.0,75,9971,20,27,48
107,onlySelection,OR,36,0.0,9892.0,75,10043,18,24,42
108,onlySelection,OR,36,0.0,9964.0,75,10115,22,23,45
109,onlySelection,OR,36,0.0,10036.0,75,10187,19,25,44
110,onlySelection,OR,36,0.0,10108.0,75,10259,18,24,42
111,onlySelection,OR,35,0.0,10213.0,75,10364,19,30,49
112,onlySelection,OR,35,0.0,10318.0,75,10469,18,31,49
113,onlySelection,OR,37,0.0,10429.0,75,10580,18,33,52
114,onlySelection,OR,36,0.0,10501.0,75,10652,18,12,30
115,onlySelection,OR,36,0.0,10573.0,75,10724,27,15,42
116,onlySelection,OR,37,0.0,10610.0,75,10761,3,15,18
117,onlySelection,OR,39,0.0,10649.0,75,10800,29,0,29
118,onlySelection,OR,36,0.0,10721.0,75,10872,31,20,51
119,onlySelection,OR,36,0.0,10793.0,75,10944,18,26,44
120,onlySelection,OR,37,0.0,10830.0,75,10981,18,13,31
121,onlySelection,OR,37,0.0,10867.0,75,11018,18,10,28
122,onlySelection,OR,37,0.0,10904.0,75,11055,15,16,31
123,onlySelection,OR,39,0.0,10943.0,75,11094,18,14,32
124,onlySelection,OR,39,0.0,10982.0,75,11133,16,15,31
125,onlySelection,OR,39,0.0,11021.0,75,11172,31,15,46
126,onlySelection,OR,39,0.0,11060.0,75,11211,17,16,33
127,onlySelection,OR,37,0.0,11097.0,75,11248,18,12,30
128,onlySelection,OR,39,0.0,11136.0,75,11287,18,17,35
129,onlySelection,OR,39,0.0,11175.0,75,11326,19,15,34
130,onlySelection,OR,37,0.0,11212.0,75,11363,19,15,34
131,onlySelection,OR,36,0.0,11284.0,75,11435,24,23,47
132,onlySelection,OR,36,0.0,11356.0,75,11507,19,21,40
133,onlySelection,OR,37,0.0,11393.0,75,11544,18,12,30
134,onlySelection,OR,37,0.0,11430.0,75,11581,19,12,31
135,onlySelection,OR,37,0.0,11467.0,75,11618,19,12,31
136,onlySelection,OR,37,0.0,11504.0,75,11655,19,13,32
137,onlySelection,OR,37,0.0,11541.0,75,11692,19,14,33
138,onlySelection,OR,37,0.0,11578.0,75,11729,20,14,34
139,onlySelection,OR,36,0.0,11650.0,75,11801,19,21,40
140,onlySelection,OR,39,0.0,11689.0,75,11840,19,14,33
141,onlySelection,OR,37,0.0,11726.0,75,11877,18,14,32
142,onlySelection,OR,37,0.0,11763.0,75,11914,19,16,35
143,onlySelection,OR,39,0.0,11802.0,75,11953,19,15,35
144,onlySelection,OR,37,0.0,11839.0,75,11990,19,15,34
145,onlySelection,OR,39,0.0,11878.0,75,12029,19,16,35
146,onlySelection,OR,37,0.0,11915.0,75,12066,19,17,36
147,onlySelection,OR,37,0.0,11952.0,75,12103,19,15,34
148,onlySelection,OR,39,0.0,11991.0,75,12142,19,16,35
149,onlySelection,OR,39,0.0,12030.0,75,12181,20,17,37
150,onlySelection,OR,37,0.0,12067.0,75,12218,20,17,37
151,onlySelection,OR,37,0.0,12104.0,75,12255,22,17,39
152,onlySelection,OR,37,0.0,12141.0,75,12292,35,17,52
153,onlySelection,OR,37,0.0,12178.0,75,12329,20,16,36
154,onlySelection,OR,37,0.0,12215.0,75,12366,20,13,33
155,onlySelection,OR,37,0.0,12252.0,75,12403,15,18,33
156,onlySelection,OR,36,0.0,12324.0,75,12475,20,16,36
157,onlySelection,OR,37,0.0,12361.0,75,12512,32,15,47
158,onlySelection,OR,37,0.0,12398.0,75,12549,16,16,32
159,onlySelection,OR,37,0.0,12435.0,75,12586,32,18,50
160,onlySelection,OR,37,0.0,12472.0,75,12623,16,20,36
161,onlySelection,OR,37,0.0,12509.0,75,12660,20,19,39
162,onlySelection,OR,36,0.0,12581.0,75,12732,19,26,45
163,onlySelection,OR,36,0.0,12653.0,75,12804,20,27,47
164,onlySelection,OR,38,0.0,12729.0,75,12880,7,31,38
165,onlySelection,OR,36,0.0,12801.0,75,12952,15,22,37
166,onlySelection,OR,36,0.0,12873.0,75,13024,31,16,47
167,onlySelection,OR,36,0.0,12945.0,75,13096,20,30,50
168,onlySelection,OR,36,0.0,13017.0,75,13168,21,27,48
169,onlySelection,OR,36,0.0,13089.0,75,13240,20,29,50
170,onlySelection,OR,36,0.0,13161.0,75,13312,21,24,45
171,onlySelection,OR,36,0.0,13233.0,75,13384,16,31,47
172,onlySelection,OR,36,0.0,13305.0,75,13456,19,16,35
173,onlySelection,OR,38,0.0,13381.0,75,13532,16,38,54
174,onlySelection,OR,38,0.0,13457.0,75,13608,31,20,51
175,onlySelection,OR,38,0.0,13533.0,75,13684,38,38,76
176,onlySelection,OR,36,0.0,13605.0,75,13756,34,31,65
177,onlySelection,OR,38,0.0,13681.0,75,13832,15,38,53
178,onlySelection,OR,38,0.0,13757.0,75,13908,31,35,66
179,onlySelection,OR,38,0.0,13833.0,75,13984,16,31,47
180,onlySelection,OR,38,0.0,13909.0,75,14060,22,31,53
181,onlySelection,OR,38,0.0,13985.0,75,14136,25,38,63
182,onlySelection,OR,38,0.0,14061.0,75,14212,16,37,53
183,onlySelection,OR,36,0.0,14133.0,75,14284,31,32,63
184,onlySelection,OR,36,0.0,14205.0,75,14356,15,47,62
185,onlySelection,OR,36,0.0,14277.0,75,14428,31,35,66
186,onlySelection,OR,36,0.0,14349.0,75,14500,16,40,56
187,onlySelection,OR,36,0.0,14421.0,75,14572,31,38,69
188,onlySelection,OR,38,0.0,14497.0,75,14648,36,30,66
189,onlySelection,OR,36,0.0,14569.0,75,14720,22,40,62
190,onlySelection,OR,38,0.0,14645.0,75,14796,24,34,58
191,onlySelection,OR,36,0.0,14717.0,75,14868,23,39,62
192,onlySelection,OR,36,0.0,14789.0,75,14940,23,35,58
193,onlySelection,OR,36,0.0,14861.0,75,15012,24,40,64
194,onlySelection,OR,36,0.0,14933.0,75,15084,23,36,59
195,onlySelection,OR,37,0.0,14970.0,75,15121,23,15,38
196,onlySelection,OR,37,0.0,15007.0,75,15158,24,17,41
197,onlySelection,OR,37,0.0,15044.0,75,15195,23,16,39
198,onlySelection,OR,37,0.0,15081.0,75,15232,23,15,38
199,onlySelection,OR,37,0.0,15118.0,75,15269,23,16,39
200,onlySelection,OR,37,0.0,15155.0,75,15306,32,22,54
201,onlySelection,OR,37,0.0,15192.0,75,15343,23,17,41
202,onlySelection,OR,37,0.0,15229.0,75,15380,23,17,40
203,onlySelection,OR,37,0.0,15266.0,75,15417,23,17,40
204,onlySelection,OR,37,0.0,15303.0,75,15454,24,18,42
205,onlySelection,OR,37,0.0,15340.0,75,15491,24,15,39
206,onlySelection,OR,37,0.0,15377.0,75,15528,31,16,47
207,onlySelection,OR,37,0.0,15414.0,75,15565,53,16,69
208,onlySelection,OR,37,0.0,15451.0,75,15602,36,17,53
209,onlySelection,OR,37,0.0,15488.0,75,15639,15,31,46
210,onlySelection,OR,37,0.0,15525.0,75,15676,16,31,47
211,onlySelection,OR,37,0.0,15562.0,75,15713,33,4,37
212,onlySelection,OR,39,0.0,15601.0,75,15752,31,15,46
213,onlySelection,OR,41,0.0,15642.0,75,15793,31,0,31
214,onlySelection,OR,39,0.0,15681.0,75,15832,16,22,38
215,onlySelection,OR,39,0.0,15720.0,75,15871,16,15,31
216,onlySelection,OR,39,0.0,15759.0,75,15910,16,31,47
217,onlySelection,OR,36,0.0,15831.0,75,15982,32,37,69
218,onlySelection,OR,39,0.0,15870.0,75,16021,32,22,54
219,onlySelection,OR,39,0.0,15909.0,75,16060,16,0,16
220,onlySelection,OR,39,0.0,15948.0,75,16099,38,15,53
221,onlySelection,OR,41,0.0,15989.0,75,16140,16,20,36
222,onlySelection,OR,39,0.0,16028.0,75,16179,31,16,47
223,onlySelection,OR,39,0.0,16067.0,75,16218,38,0,38
224,onlySelection,OR,39,0.0,16106.0,75,16257,15,16,31
225,onlySelection,OR,39,0.0,16145.0,75,16296,15,16,31
226,onlySelection,OR,39,0.0,16184.0,75,16335,31,17,48
227,onlySelection,OR,36,0.0,16256.0,75,16407,31,52,83
228,onlySelection,OR,36,0.0,16328.0,75,16479,39,46,85
229,onlySelection,OR,36,0.0,16400.0,75,16551,31,38,69
230,onlySelection,OR,36,0.0,16472.0,75,16623,16,64,80
231,onlySelection,OR,36,0.0,16544.0,75,16695,16,47,63
233,onlySelection,AND,2,0.0,16546.0,76,16697,17097,0,17097
234,onlySelection,AND,2,0.0,16548.0,77,16699,17341,0,17341
235,onlySelection,AND,2,0.0,16550.0,78,16701,17293,0,17293
236,onlySelection,AND,2,0.0,16552.0,79,16703,17246,0,17246
237,onlySelection,AND,2,0.0,16554.0,80,16705,17146,0,17146
238,onlySelection,AND,2,0.0,16556.0,81,16707,17105,0,17105
239,onlySelection,AND,2,0.0,16558.0,82,16709,17375,0,17375
240,onlySelection,AND,2,0.0,16560.0,83,16711,17755,1,17756
241,onlySelection,AND,2,0.0,16562.0,84,16713,17402,0,17402
0,Espresso,OR,38,0.0,152.0,75,303,5,210,215
1,Espresso,OR,38,0.0,304.0,75,455,5,204,209
2,Espresso,OR,36,0.0,448.0,75,599,5,247,252
3,Espresso,OR,36,0.0,592.0,75,743,5,211,216
4,Espresso,OR,36,0.0,736.0,75,887,2,211,213
5,Espresso,OR,36,0.0,880.0,75,1031,6,206,212
6,Espresso,OR,36,0.0,1024.0,75,1175,6,206,212
7,Espresso,OR,36,0.0,1168.0,75,1319,6,208,214
8,Espresso,OR,35,0.0,1273.0,75,1424,6,158,164
9,Espresso,OR,39,0.0,1390.0,75,1541,7,155,162
10,Espresso,OR,39,0.0,1507.0,75,1658,5,159,164
11,Espresso,OR,37,0.0,1618.0,75,1769,6,157,163
12,Espresso,OR,37,0.0,1729.0,75,1880,7,151,158
13,Espresso,OR,37,0.0,1840.0,75,1991,18,155,173
14,Espresso,OR,37,0.0,1396.0,74,1547,7,150,157
15,Espresso,OR,37,0.0,397.0,72,548,0,190,190
16,Espresso,OR,37,0.0,434.0,72,585,5,51,56
17,Espresso,OR,35,0.0,469.0,72,620,5,52,57
18,Espresso,OR,35,0.0,504.0,72,655,5,53,58
19,Espresso,OR,35,0.0,-8.0,71,143,4,52,56
21,Espresso,AND,2,0.0,-6.0,72,145,3,102,105
22,Espresso,AND,2,0.0,-4.0,73,147,3,100,103
23,Espresso,AND,2,0.0,-2.0,74,149,3,105,108
24,Espresso,AND,2,0.0,0.0,75,151,4,108,112
25,Espresso,AND,2,0.0,2.0,76,153,3,104,107
26,Espresso,AND,2,0.0,4.0,77,155,4,101,105
27,Espresso,AND,2,0.0,6.0,78,157,3,105,108
28,Espresso,AND,2,0.0,8.0,79,159,4,101,105
29,Espresso,AND,2,0.0,10.0,80,161,1,105,106
0,Naive,OR,38,0.0,2850.0,75,3001,0,0,0
1,Naive,OR,38,0.0,5700.0,75,5851,0,0,0
2,Naive,OR,36,0.0,8400.0,75,8551,0,0,0
3,Naive,OR,36,0.0,11100.0,75,11251,0,0,0
4,Naive,OR,36,0.0,13800.0,75,13951,0,0,0
5,Naive,OR,36,0.0,16500.0,75,16651,0,0,0
6,Naive,OR,36,0.0,19200.0,75,19351,0,0,0
7,Naive,OR,36,0.0,21900.0,75,22051,0,0,0
8,Naive,OR,35,0.0,24525.0,75,24676,0,0,0
9,Naive,OR,39,0.0,27450.0,75,27601,0,0,0
10,Naive,OR,39,0.0,30375.0,75,30526,0,0,0
11,Naive,OR,39,0.0,33300.0,75,33451,0,0,0
12,Naive,OR,37,0.0,36075.0,75,36226,0,0,0
13,Naive,OR,35,0.0,38700.0,75,38851,0,0,0
14,Naive,OR,37,0.0,41475.0,75,41626,0,0,0
15,Naive,OR,37,0.0,44250.0,75,44401,0,0,0
16,Naive,OR,35,0.0,46875.0,75,47026,0,0,0
17,Naive,OR,37,0.0,49650.0,75,49801,0,0,0
18,Naive,OR,37,0.0,52425.0,75,52576,0,0,0
19,Naive,OR,35,0.0,55050.0,75,55201,0,0,0
20,Naive,OR,39,0.0,57975.0,75,58126,0,0,0
21,Naive,OR,39,0.0,60900.0,75,61051,0,0,0
22,Naive,OR,39,0.0,63825.0,75,63976,0,0,0
23,Naive,OR,37,0.0,66600.0,75,66751,0,0,0
24,Naive,OR,35,0.0,69225.0,75,69376,0,0,0
25,Naive,OR,37,0.0,72000.0,75,72151,0,0,0
26,Naive,OR,37,0.0,74775.0,75,74926,0,0,0
27,Naive,OR,35,0.0,77400.0,75,77551,0,0,0
28,Naive,OR,37,0.0,80175.0,75,80326,0,0,0
29,Naive,OR,37,0.0,82950.0,75,83101,0,0,0
30,Naive,OR,37,0.0,85725.0,75,85876,0,0,0
31,Naive,OR,37,0.0,88500.0,75,88651,0,0,0
32,Naive,OR,37,0.0,91275.0,75,91426,0,0,0
33,Naive,OR,37,0.0,94050.0,75,94201,0,0,0
34,Naive,OR,37,0.0,96825.0,75,96976,0,0,0
35,Naive,OR,37,0.0,99600.0,75,99751,0,0,0
36,Naive,OR,35,0.0,102225.0,75,102376,0,0,0
37,Naive,OR,37,0.0,105000.0,75,105151,0,0,0
38,Naive,OR,37,0.0,107775.0,75,107926,0,0,0
39,Naive,OR,37,0.0,110550.0,75,110701,0,0,0
40,Naive,OR,37,0.0,113325.0,75,113476,0,0,0
41,Naive,OR,37,0.0,116100.0,75,116251,0,0,0
42,Naive,OR,37,0.0,118875.0,75,119026,0,0,0
43,Naive,OR,40,0.0,121875.0,75,122026,0,0,0
44,Naive,OR,35,0.0,124500.0,75,124651,0,0,0
45,Naive,OR,38,0.0,127350.0,75,127501,0,0,0
46,Naive,OR,35,0.0,129975.0,75,130126,0,0,0
47,Naive,OR,38,0.0,132825.0,75,132976,0,0,0
48,Naive,OR,35,0.0,135450.0,75,135601,0,0,0
49,Naive,OR,38,0.0,138300.0,75,138451,0,0,0
50,Naive,OR,35,0.0,140925.0,75,141076,0,0,0
51,Naive,OR,38,0.0,143775.0,75,143926,0,0,0
52,Naive,OR,35,0.0,146400.0,75,146551,0,0,0
53,Naive,OR,38,0.0,149250.0,75,149401,0,0,0
54,Naive,OR,35,0.0,151875.0,75,152026,0,0,0
55,Naive,OR,38,0.0,154725.0,75,154876,0,0,0
56,Naive,OR,37,0.0,157500.0,75,157651,0,0,0
57,Naive,OR,38,0.0,160350.0,75,160501,0,0,0
58,Naive,OR,35,0.0,162975.0,75,163126,0,0,1
59,Naive,OR,40,0.0,165975.0,75,166126,0,0,0
60,Naive,OR,37,0.0,168750.0,75,168901,0,0,0
61,Naive,OR,40,0.0,171750.0,75,171901,0,0,0
62,Naive,OR,35,0.0,174375.0,75,174526,0,0,0
63,Naive,OR,38,0.0,177225.0,75,177376,0,0,0
64,Naive,OR,35,0.0,179850.0,75,180001,0,0,0
65,Naive,OR,40,0.0,182850.0,75,183001,0,0,0
66,Naive,OR,35,0.0,185475.0,75,185626,0,0,0
67,Naive,OR,38,0.0,188325.0,75,188476,0,0,0
68,Naive,OR,35,0.0,190950.0,75,191101,0,0,0
69,Naive,OR,38,0.0,193800.0,75,193951,0,0,1
70,Naive,OR,38,0.0,196650.0,75,196801,0,0,0
71,Naive,OR,38,0.0,199500.0,75,199651,0,0,0
72,Naive,OR,36,0.0,202200.0,75,202351,0,0,0
73,Naive,OR,38,0.0,205050.0,75,205201,0,0,0
74,Naive,OR,36,0.0,207750.0,75,207901,0,0,0
75,Naive,OR,38,0.0,210600.0,75,210751,0,0,0
76,Naive,OR,38,0.0,213450.0,75,213601,0,0,0
77,Naive,OR,38,0.0,216300.0,75,216451,0,0,0
78,Naive,OR,36,0.0,219000.0,75,219151,0,0,0
79,Naive,OR,36,0.0,221700.0,75,221851,0,0,0
80,Naive,OR,38,0.0,224550.0,75,224701,0,0,0
81,Naive,OR,38,0.0,227400.0,75,227551,0,0,0
82,Naive,OR,38,0.0,230250.0,75,230401,0,0,0
83,Naive,OR,36,0.0,232950.0,75,233101,0,0,0
84,Naive,OR,38,0.0,235800.0,75,235951,0,0,0
85,Naive,OR,36,0.0,238500.0,75,238651,0,0,0
86,Naive,OR,38,0.0,241350.0,75,241501,0,0,0
87,Naive,OR,36,0.0,244050.0,75,244201,0,0,0
88,Naive,OR,40,0.0,247050.0,75,247201,0,0,0
89,Naive,OR,38,0.0,249900.0,75,250051,0,0,0
90,Naive,OR,40,0.0,252900.0,75,253051,0,0,0
91,Naive,OR,36,0.0,255600.0,75,255751,0,0,0
92,Naive,OR,36,0.0,258300.0,75,258451,0,0,0
93,Naive,OR,36,0.0,261000.0,75,261151,0,0,0
94,Naive,OR,36,0.0,263700.0,75,263851,0,0,0
95,Naive,OR,36,0.0,266400.0,75,266551,0,0,0
96,Naive,OR,36,0.0,269100.0,75,269251,0,0,0
97,Naive,OR,36,0.0,271800.0,75,271951,0,0,0
98,Naive,OR,36,0.0,274500.0,75,274651,0,0,0
99,Naive,OR,38,0.0,277350.0,75,277501,0,0,0
100,Naive,OR,39,0.0,280275.0,75,280426,0,0,0
101,Naive,OR,36,0.0,282975.0,75,283126,0,0,0
102,Naive,OR,36,0.0,285675.0,75,285826,0,0,0
103,Naive,OR,36,0.0,288375.0,75,288526,0,0,0
104,Naive,OR,38,0.0,291225.0,75,291376,0,0,0
105,Naive,OR,39,0.0,294150.0,75,294301,0,0,0
106,Naive,OR,38,0.0,297000.0,75,297151,0,0,0
107,Naive,OR,39,0.0,299925.0,75,300076,0,0,0
108,Naive,OR,36,0.0,302625.0,75,302776,0,0,0
109,Naive,OR,36,0.0,305325.0,75,305476,0,0,0
110,Naive,OR,36,0.0,308025.0,75,308176,0,0,0
111,Naive,OR,36,0.0,310725.0,75,310876,0,0,0
112,Naive,OR,36,0.0,313425.0,75,313576,0,0,0
113,Naive,OR,39,0.0,316350.0,75,316501,0,0,0
114,Naive,OR,36,0.0,319050.0,75,319201,0,0,0
115,Naive,OR,36,0.0,321750.0,75,321901,0,0,0
116,Naive,OR,37,0.0,324525.0,75,324676,0,0,0
117,Naive,OR,36,0.0,327225.0,75,327376,0,0,0
118,Naive,OR,37,0.0,330000.0,75,330151,0,0,0
119,Naive,OR,36,0.0,332700.0,75,332851,0,0,0
120,Naive,OR,37,0.0,335475.0,75,335626,0,0,0
121,Naive,OR,38,0.0,338325.0,75,338476,0,0,0
122,Naive,OR,41,0.0,341400.0,75,341551,0,0,0
123,Naive,OR,38,0.0,344250.0,75,344401,0,0,0
124,Naive,OR,39,0.0,347175.0,75,347326,0,0,0
125,Naive,OR,36,0.0,349875.0,75,350026,0,0,0
126,Naive,OR,37,0.0,352650.0,75,352801,0,0,0
127,Naive,OR,37,0.0,355425.0,75,355576,0,0,0
128,Naive,OR,36,0.0,358125.0,75,358276,0,0,0
129,Naive,OR,36,0.0,360825.0,75,360976,0,0,0
130,Naive,OR,37,0.0,363600.0,75,363751,0,0,0
131,Naive,OR,36,0.0,366300.0,75,366451,0,0,0
132,Naive,OR,38,0.0,369150.0,75,369301,0,0,0
133,Naive,OR,41,0.0,372225.0,75,372376,0,0,0
134,Naive,OR,38,0.0,375075.0,75,375226,0,0,0
135,Naive,OR,39,0.0,378000.0,75,378151,0,0,0
136,Naive,OR,36,0.0,380700.0,75,380851,0,0,0
137,Naive,OR,37,0.0,383475.0,75,383626,0,0,1
138,Naive,OR,36,0.0,386175.0,75,386326,0,0,0
139,Naive,OR,38,0.0,389025.0,75,389176,0,0,0
140,Naive,OR,39,0.0,391950.0,75,392101,0,0,0
141,Naive,OR,36,0.0,394650.0,75,394801,0,0,0
142,Naive,OR,37,0.0,397425.0,75,397576,0,0,0
143,Naive,OR,36,0.0,400125.0,75,400276,0,0,0
144,Naive,OR,37,0.0,402900.0,75,403051,0,0,0
145,Naive,OR,36,0.0,405600.0,75,405751,0,0,0
146,Naive,OR,37,0.0,408375.0,75,408526,0,0,0
147,Naive,OR,36,0.0,411075.0,75,411226,0,0,0
148,Naive,OR,37,0.0,413850.0,75,414001,0,0,0
149,Naive,OR,36,0.0,416550.0,75,416701,0,0,0
150,Naive,OR,37,0.0,419325.0,75,419476,0,0,0
151,Naive,OR,37,0.0,422100.0,75,422251,0,0,0
152,Naive,OR,37,0.0,424875.0,75,425026,0,0,0
153,Naive,OR,37,0.0,427650.0,75,427801,0,0,0
154,Naive,OR,39,0.0,430575.0,75,430726,0,0,0
155,Naive,OR,36,0.0,433275.0,75,433426,0,0,0
156,Naive,OR,36,0.0,435975.0,75,436126,0,0,0
157,Naive,OR,37,0.0,438750.0,75,438901,0,0,0
158,Naive,OR,36,0.0,441450.0,75,441601,0,0,0
159,Naive,OR,37,0.0,444225.0,75,444376,0,0,0
160,Naive,OR,39,0.0,447150.0,75,447301,0,0,0
161,Naive,OR,36,0.0,449850.0,75,450001,0,0,0
162,Naive,OR,36,0.0,452550.0,75,452701,0,0,0
