id,step,method,type,mutation,flit,BFED,BFCD,constraints,literals,timeSelection,timeSimplification,timeTotal,sizes,sizew
0,46,Naive,46,RC,2.6956521739130435,0.0,8.1,16.804347826086957,61.30434782608695,0.0,0.0,0.3,2.6956521739130435,NaN
0,191,Naive,13,RL,13.329842931937172,0.0,3526.1,13.884816753926701,4870.858638743455,0.0,0.0,0.5,1.9230769230769231,14.162921348314606
0,269,Naive,7,SL,11.022304832713754,0.0,3801.6,12.962825278810408,6809.955390334572,0.0,0.0,0.2,4.142857142857143,11.206106870229007
